"","LastName","FirstName","DatasetID","Dataset","SpeciesName","AccSpeciesID","AccSpeciesName","ObservationID","ObsDataID","TraitID","TraitName","DataID","DataName","OriglName","OrigValueStr","OrigUnitStr","ValueKindName","OrigUncertaintyStr","UncertaintyName","Replicates","StdValue","UnitName","RelUncertaintyPercent","OrigObsDataID","ErrorRisk","Reference","Comment","StdValueStr","V29"
"387","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6226858,60728477,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","12","mm","Single",NA,"",NA,0.012,"m",NA,NA,1.30653,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"388","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6226864,60728555,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","9","mm","Single",NA,"",NA,0.009,"m",NA,60728373,1.79347,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"389","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6226876,60728711,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","9","mm","Single",NA,"",NA,0.009,"m",NA,60728373,1.79347,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"390","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6226882,60728789,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","7","mm","Single",NA,"",NA,0.007,"m",NA,60728282,2.21885,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"391","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6226888,60728867,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","7","mm","Single",NA,"",NA,0.007,"m",NA,60728282,2.21885,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"392","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6226894,60728945,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","9","mm","Single",NA,"",NA,0.009,"m",NA,60728373,1.79347,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"393","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6226900,60729023,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","7","mm","Single",NA,"",NA,0.007,"m",NA,60728282,2.21885,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"394","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6226906,60729101,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","11","mm","Single",NA,"",NA,0.011,"m",NA,60728854,1.45381,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"395","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6226912,60729179,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","10","mm","Single",NA,"",NA,0.01,"m",NA,60728334,1.61513,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"396","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6226918,60729257,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","13","mm","Single",NA,"",NA,0.013,"m",NA,60729244,1.17105,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"397","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6226930,60729413,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","14","mm","Single",NA,"",NA,0.014,"m",NA,60729010,1.04561,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"398","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6226936,60729491,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","11","mm","Single",NA,"",NA,0.011,"m",NA,60728854,1.45381,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"399","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6226942,60729569,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","12","mm","Single",NA,"",NA,0.012,"m",NA,60728477,1.30653,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"400","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6226948,60729647,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","9","mm","Single",NA,"",NA,0.009,"m",NA,60728373,1.79347,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"401","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6226954,60729725,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","15","mm","Single",NA,"",NA,0.015,"m",NA,60728542,0.928835,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"402","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6226960,60729803,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","12","mm","Single",NA,"",NA,0.012,"m",NA,60728477,1.30653,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"403","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6226966,60729881,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","15","mm","Single",NA,"",NA,0.015,"m",NA,60728542,0.928835,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"404","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6226972,60729959,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","17","mm","Single",NA,"",NA,0.017,"m",NA,60729218,1.1292,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"405","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6226978,60730037,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","16","mm","Single",NA,"",NA,0.016,"m",NA,60729205,0.952118,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"406","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6226984,60730115,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","12","mm","Single",NA,"",NA,0.012,"m",NA,60728477,1.30653,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"407","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6226990,60730193,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","20","mm","Single",NA,"",NA,0.02,"m",NA,60730063,1.60392,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"408","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6226996,60730271,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","17","mm","Single",NA,"",NA,0.017,"m",NA,60729218,1.1292,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"409","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6227002,60730349,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","17","mm","Single",NA,"",NA,0.017,"m",NA,60729218,1.1292,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"410","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6227008,60730427,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","18","mm","Single",NA,"",NA,0.018,"m",NA,60729842,1.29616,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"411","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6227014,60730505,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","26","mm","Single",NA,"",NA,0.026,"m",NA,NA,2.37028,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"412","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6227020,60730583,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","17","mm","Single",NA,"",NA,0.017,"m",NA,60729218,1.1292,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"413","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6227026,60730661,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","18","mm","Single",NA,"",NA,0.018,"m",NA,60729842,1.29616,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"414","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6227032,60730739,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","21","mm","Single",NA,"",NA,0.021,"m",NA,NA,1.74643,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"415","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6227038,60730817,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","22","mm","Single",NA,"",NA,0.022,"m",NA,60730310,1.88232,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"416","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6227044,60730895,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","17","mm","Single",NA,"",NA,0.017,"m",NA,60729218,1.1292,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"417","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6227050,60730973,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","19","mm","Single",NA,"",NA,0.019,"m",NA,60730024,1.45409,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"418","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6227056,60731051,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","20","mm","Single",NA,"",NA,0.02,"m",NA,60730063,1.60392,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"419","Aubin","Isabelle",629,"Traits of Plants in Canada (TOPIC)","Abies balsamea",32,"Abies balsamea",6227062,60731129,21,"Stem diameter",1083,"Stem diameter at base","Stem Diameter - Ground Level","22","mm","Single",NA,"",NA,0.022,"m",NA,60730310,1.88232,"Morris, D.M. 2014. Tree growth response data set from Ontario’s black spruce long-term soil productivity (LTSP) study sites. Ont. Min. Nat. Resourc., Centre for Northern Forest Ecosystem Research.","","",NA
"420","Lichstein","Jeremy",642,"USA-China Biodiversity (USA samples)","Acer rubrum",859,"Acer rubrum",6233589,60823620,21,"Stem diameter",8739,"Stem diameter (DBH) second largest at site","DBH2","34.7000007629395","cm","Single",NA,"",NA,0.347000007629395,"m",NA,NA,1.90705,"unpub.","Diameter at breast height of second largest stem if its dbh is at least 1/3 of dbh1.","",NA
"421","Lichstein","Jeremy",642,"USA-China Biodiversity (USA samples)","Acer rubrum",859,"Acer rubrum",6233664,60825276,21,"Stem diameter",8738,"Stem diameter (DBH) maximum at site","DBH1","65.1999969482422","cm","Single",NA,"",NA,0.651999969482422,"m",NA,NA,2.03749,"unpub.","Diameter at breast height (cm; measured at 1.3 m height) of largest stem. Reported as 0.1 cm for stems too small to measure at 1.3 m height. Only measured for woody plant species with a growth form that can potentially reach 1.3 m height. Typically, only recorded for intensively-sampled individuals.","",NA
"422","Lichstein","Jeremy",642,"USA-China Biodiversity (USA samples)","Acer rubrum",859,"Acer rubrum",6233721,60826537,21,"Stem diameter",8738,"Stem diameter (DBH) maximum at site","DBH1","48","cm","Single",NA,"",NA,0.48,"m",NA,NA,1.70319,"unpub.","Diameter at breast height (cm; measured at 1.3 m height) of largest stem. Reported as 0.1 cm for stems too small to measure at 1.3 m height. Only measured for woody plant species with a growth form that can potentially reach 1.3 m height. Typically, only recorded for intensively-sampled individuals.","",NA
